2016-02-09,1
2016-02-10,1
2016-02-11,1
2016-02-12,0
2016-02-13,0
2016-02-14,0
2016-02-15,0
2016-02-16,2
2016-02-17,2
2016-02-18,1
2016-02-19,1
2016-02-20,0
2016-02-21,0
2016-02-22,4
2016-02-23,4
2016-02-24,0
2016-02-25,1
2016-02-26,1
2016-02-27,0
2016-02-28,0
2016-02-29,0
2016-03-01,0
2016-03-02,0
2016-03-03,0
2016-03-04,0
2016-03-05,0
2016-03-06,0
2016-03-07,1
2016-03-08,1
2016-03-09,0
2016-03-10,0
2016-03-11,0
2016-03-12,0
2016-03-13,0
2016-03-14,0
2016-03-15,0
2016-03-16,0
2016-03-17,0
2016-03-18,0
2016-03-19,0
2016-03-20,0
2016-03-21,0
2016-03-22,0
2016-03-23,0
2016-03-24,0
2016-03-25,0
2016-03-26,0
2016-03-27,0
2016-03-28,0
2016-03-29,0
2016-03-30,0
2016-03-31,0
2016-04-01,0
2016-04-02,0
2016-04-03,0
2016-04-04,0
2016-04-05,0
2016-04-06,0
2016-04-07,0
2016-04-08,0
2016-04-09,0
2016-04-10,0
2016-04-11,0
2016-04-12,0
2016-04-13,1
2016-04-14,1
